id,hedef,sira,enlem,boylam
6043,SKG,26,40.660989,23.894056
6044,SKG,27,40.633319,23.709114
6045,SKG,28,40.605355,23.524326
6046,SKG,29,40.577096,23.339693
6047,SKG,30,40.548544,23.155217
6048,SKG,31,40.519699,22.970900
6049,SKP,0,41.275278,28.751944
6050,SKP,1,41.304248,28.524514
6051,SKP,2,41.332770,28.296884
6052,SKP,3,41.360843,28.069055
6053,SKP,4,41.388466,27.841032
6054,SKP,5,41.415639,27.612816
6055,SKP,6,41.442360,27.384411
6056,SKP,7,41.468630,27.155820
6057,SKP,8,41.494446,26.927044
6058,SKP,9,41.519809,26.698088
6059,SKP,10,41.544717,26.468954
6060,SKP,11,41.569170,26.239645
6061,SKP,12,41.593167,26.010164
6062,SKP,13,41.616708,25.780514
6063,SKP,14,41.639791,25.550697
6064,SKP,15,41.662416,25.320718
6065,SKP,16,41.684583,25.090579
6066,SKP,17,41.706289,24.860282
6067,SKP,18,41.727536,24.629832
6068,SKP,19,41.748322,24.399231
6069,SKP,20,41.768647,24.168482
6070,SKP,21,41.788510,23.937589
6071,SKP,22,41.807910,23.706554
6072,SKP,23,41.826847,23.475381
6073,SKP,24,41.845320,23.244072
6074,SKP,25,41.863329,23.012632
6075,SKP,26,41.880873,22.781063
6076,SKP,27,41.897952,22.549369
6077,SKP,28,41.914564,22.317552
6078,SKP,29,41.930710,22.085616
6079,SKP,30,41.946389,21.853565
6080,SKP,31,41.961601,21.621401
6081,SOF,0,41.275278,28.751944
6082,SOF,1,41.324937,28.583437
6083,SOF,2,41.374351,28.414674
6084,SOF,3,41.423517,28.245655
6085,SOF,4,41.472435,28.076380
6086,SOF,5,41.521105,27.906851
6087,SOF,6,41.569526,27.737066
6088,SOF,7,41.617696,27.567028
6089,SOF,8,41.665616,27.396736
6090,SOF,9,41.713284,27.226192
6091,SOF,10,41.760699,27.055394
6092,SOF,11,41.807861,26.884345
6093,SOF,12,41.854769,26.713045
6094,SOF,13,41.901422,26.541493
6095,SOF,14,41.947820,26.369692
6096,SOF,15,41.993960,26.197641
6097,SOF,16,42.039844,26.025341
6098,SOF,17,42.085469,25.852793
6099,SOF,18,42.130836,25.679997
6100,SOF,19,42.175943,25.506954
6101,SOF,20,42.220790,25.333665
6102,SOF,21,42.265375,25.160130
6103,SOF,22,42.309699,24.986350
6104,SOF,23,42.353759,24.812326
6105,SOF,24,42.397556,24.638059
6106,SOF,25,42.441089,24.463549
6107,SOF,26,42.484357,24.288797
6108,SOF,27,42.527359,24.113804
6109,SOF,28,42.570095,23.938570
6110,SOF,29,42.612563,23.763097
6111,SOF,30,42.654762,23.587386
6112,SOF,31,42.696693,23.411436
6113,SSH,0,41.275278,28.751944
6114,SSH,1,40.850916,28.966278
6115,SSH,2,40.426163,29.177883
6116,SSH,3,40.001028,29.386831
6117,SSH,4,39.575523,29.593192
6118,SSH,5,39.149658,29.797034
6119,SSH,6,38.723442,29.998422
6120,SSH,7,38.296884,30.197422
6121,SSH,8,37.869994,30.394094
6122,SSH,9,37.442781,30.588500
6123,SSH,10,37.015253,30.780697
6124,SSH,11,36.587419,30.970743
6125,SSH,12,36.159286,31.158694
6126,SSH,13,35.730862,31.344601
6127,SSH,14,35.302156,31.528519
6128,SSH,15,34.873174,31.710498
6129,SSH,16,34.443924,31.890586
6130,SSH,17,34.014413,32.068833
6131,SSH,18,33.584647,32.245285
6132,SSH,19,33.154633,32.419988
6133,SSH,20,32.724378,32.592985
6134,SSH,21,32.293887,32.764320
6135,SSH,22,31.863167,32.934035
6136,SSH,23,31.432224,33.102171
6137,SSH,24,31.001063,33.268768
6138,SSH,25,30.569691,33.433865
6139,SSH,26,30.138112,33.597499
6140,SSH,27,29.706331,33.759708
6141,SSH,28,29.274355,33.920528
6142,SSH,29,28.842188,34.079994
6143,SSH,30,28.409835,34.238140
6144,SSH,31,27.977301,34.395000
6145,STR,0,41.275278,28.751944
6146,STR,1,41.562341,28.200016
6147,STR,2,41.846741,27.643186
6148,STR,3,42.128428,27.081406
6149,STR,4,42.407350,26.514633
6150,STR,5,42.683455,25.942823
6151,STR,6,42.956691,25.365935
6152,STR,7,43.227005,24.783928
6153,STR,8,43.494341,24.196765
6154,STR,9,43.758647,23.604411
6155,STR,10,44.019867,23.006830
6156,STR,11,44.277945,22.403993
6157,STR,12,44.532824,21.795870
6158,STR,13,44.784449,21.182435
6159,STR,14,45.032761,20.563664
6160,STR,15,45.277703,19.939538
6161,STR,16,45.519216,19.310038
6162,STR,17,45.757242,18.675150
6163,STR,18,45.991722,18.034863
6164,STR,19,46.222596,17.389170
6165,STR,20,46.449805,16.738067
6166,STR,21,46.673288,16.081554
6167,STR,22,46.892985,15.419635
6168,STR,23,47.108836,14.752319
6169,STR,24,47.320780,14.079618
6170,STR,25,47.528756,13.401549
6171,STR,26,47.732704,12.718133
6172,STR,27,47.932563,12.029398
6173,STR,28,48.128272,11.335374
6174,STR,29,48.319772,10.636098
6175,STR,30,48.507001,9.931611
6176,STR,31,48.689899,9.221960
6177,SVO,0,41.275278,28.751944
6178,SVO,1,41.757846,28.963419
6179,SVO,2,42.240020,29.178097
6180,SVO,3,42.721788,29.396079
6181,SVO,4,43.203136,29.617472
6182,SVO,5,43.684051,29.842385
6183,SVO,6,44.164517,30.070932
6184,SVO,7,44.644520,30.303230
6185,SVO,8,45.124045,30.539403
6186,SVO,9,45.603074,30.779577
6187,SVO,10,46.081591,31.023887
6188,SVO,11,46.559579,31.272468
6189,SVO,12,47.037019,31.525467
6190,SVO,13,47.513892,31.783030
6191,SVO,14,47.990177,32.045315
6192,SVO,15,48.465855,32.312484
6193,SVO,16,48.940902,32.584704
6194,SVO,17,49.415296,32.862153
6195,SVO,18,49.889014,33.145014
6196,SVO,19,50.362029,33.433477
6197,SVO,20,50.834317,33.727745
6198,SVO,21,51.305850,34.028023
6199,SVO,22,51.776599,34.334531
6200,SVO,23,52.246534,34.647496
6201,SVO,24,52.715624,34.967156
6202,SVO,25,53.183836,35.293759
6203,SVO,26,53.651135,35.627564
6204,SVO,27,54.117485,35.968844
6205,SVO,28,54.582847,36.317883
6206,SVO,29,55.047182,36.674979
6207,SVO,30,55.510447,37.040442
6208,SVO,31,55.972599,37.414600
6209,SVX,0,41.275278,28.751944
6210,SVX,1,41.888161,29.499287
6211,SVX,2,42.496106,30.261050
6212,SVX,3,43.098907,31.037705
6213,SVX,4,43.696351,31.829736
6214,SVX,5,44.288218,32.637632
6215,SVX,6,44.874274,33.461895
6216,SVX,7,45.454281,34.303029
6217,SVX,8,46.027986,35.161550
6218,SVX,9,46.595128,36.037974
6219,SVX,10,47.155437,36.932825
6220,SVX,11,47.708630,37.846624
6221,SVX,12,48.254414,38.779897
6222,SVX,13,48.792483,39.733164
6223,SVX,14,49.322523,40.706944
6224,SVX,15,49.844204,41.701745
6225,SVX,16,50.357187,42.718068
6226,SVX,17,50.861121,43.756397
6227,SVX,18,51.355643,44.817200
6228,SVX,19,51.840378,45.900923
6229,SVX,20,52.314939,47.007985
6230,SVX,21,52.778929,48.138773
6231,SVX,22,53.231940,49.293639
6232,SVX,23,53.673551,50.472891
6233,SVX,24,54.103336,51.676788
6234,SVX,25,54.520857,52.905535
6235,SVX,26,54.925668,54.159275
6236,SVX,27,55.317318,55.438084
6237,SVX,28,55.695348,56.741959
6238,SVX,29,56.059298,58.070818
6239,SVX,30,56.408703,59.424488
6240,SVX,31,56.743099,60.802700
6241,SYZ,0,41.275278,28.751944
6242,SYZ,1,40.978914,29.635478
6243,SYZ,2,40.675865,30.511020
6244,SYZ,3,40.366264,31.378553
6245,SYZ,4,40.050239,32.238071
6246,SYZ,5,39.727923,33.089578
6247,SYZ,6,39.399445,33.933084
6248,SYZ,7,39.064933,34.768612
6249,SYZ,8,38.724516,35.596189
6250,SYZ,9,38.378321,36.415852
6251,SYZ,10,38.026473,37.227644
6252,SYZ,11,37.669098,38.031616
6253,SYZ,12,37.306318,38.827825
6254,SYZ,13,36.938256,39.616332
6255,SYZ,14,36.565032,40.397206
6256,SYZ,15,36.186765,41.170521
6257,SYZ,16,35.803572,41.936354
6258,SYZ,17,35.415569,42.694787
6259,SYZ,18,35.022871,43.445908
6260,SYZ,19,34.625589,44.189806
6261,SYZ,20,34.223834,44.926575
6262,SYZ,21,33.817716,45.656311
6263,SYZ,22,33.407341,46.379114
6264,SYZ,23,32.992814,47.095086
6265,SYZ,24,32.574240,47.804331
6266,SYZ,25,32.151719,48.506955
6267,SYZ,26,31.725352,49.203067
6268,SYZ,27,31.295238,49.892774
6269,SYZ,28,30.861471,50.576189
6270,SYZ,29,30.424148,51.253424
6271,SYZ,30,29.983360,51.924590
6272,SYZ,31,29.539200,52.589802
6273,SZG,0,41.275278,28.751944
6274,SZG,1,41.516997,28.298027
6275,SZG,2,41.756917,27.840719
6276,SZG,3,41.995011,27.379993
6277,SZG,4,42.231248,26.915820
6278,SZG,5,42.465600,26.448174
6279,SZG,6,42.698037,25.977027
6280,SZG,7,42.928529,25.502355
6281,SZG,8,43.157044,25.024133
6282,SZG,9,43.383553,24.542336
6283,SZG,10,43.608025,24.056942
6284,SZG,11,43.830428,23.567928
6285,SZG,12,44.050730,23.075273
6286,SZG,13,44.268899,22.578958
6287,SZG,14,44.484903,22.078963
6288,SZG,15,44.698710,21.575270
6289,SZG,16,44.910287,21.067863
6290,SZG,17,45.119601,20.556727
6291,SZG,18,45.326617,20.041848
6292,SZG,19,45.531304,19.523212
6293,SZG,20,45.733627,19.000811
6294,SZG,21,45.933551,18.474633
6295,SZG,22,46.131044,17.944670
6296,SZG,23,46.326070,17.410918
6297,SZG,24,46.518594,16.873370
6298,SZG,25,46.708583,16.332025
6299,SZG,26,46.896001,15.786882
6300,SZG,27,47.080813,15.237942
6301,SZG,28,47.262984,14.685207
6302,SZG,29,47.442480,14.128683
6303,SZG,30,47.619263,13.568378
6304,SZG,31,47.793301,13.004300
6305,TAS,0,41.275278,28.751944
6306,TAS,1,41.498218,30.015098
6307,TAS,2,41.707244,31.286704
6308,TAS,3,41.902164,32.566324
6309,TAS,4,42.082793,33.853492
6310,TAS,5,42.248958,35.147714
6311,TAS,6,42.400500,36.448471
6312,TAS,7,42.537268,37.755217
6313,TAS,8,42.659126,39.067386
6314,TAS,9,42.765953,40.384390
6315,TAS,10,42.857640,41.705620
6316,TAS,11,42.934094,43.030453
6317,TAS,12,42.995235,44.358249
6318,TAS,13,43.041000,45.688356
6319,TAS,14,43.071342,47.020115
6320,TAS,15,43.086229,48.352856
6321,TAS,16,43.085645,49.685908
6322,TAS,17,43.069592,51.018599
6323,TAS,18,43.038085,52.350256
6324,TAS,19,42.991158,53.680212
6325,TAS,20,42.928859,55.007807
6326,TAS,21,42.851254,56.332390
6327,TAS,22,42.758421,57.653323
6328,TAS,23,42.650456,58.969983
6329,TAS,24,42.527468,60.281763
6330,TAS,25,42.389581,61.588077
6331,TAS,26,42.236931,62.888359
6332,TAS,27,42.069668,64.182067
6333,TAS,28,41.887955,65.468683
6334,TAS,29,41.691965,66.747714
6335,TAS,30,41.481882,68.018698
6336,TAS,31,41.257900,69.281197
6337,TBS,0,41.275278,28.751944
6338,TBS,1,41.323373,29.268783
6339,TBS,2,41.369152,29.786367
6340,TBS,3,41.412609,30.304662
6341,TBS,4,41.453737,30.823631
6342,TBS,5,41.492530,31.343241
6343,TBS,6,41.528981,31.863455
6344,TBS,7,41.563086,32.384236
6345,TBS,8,41.594839,32.905548
6346,TBS,9,41.624234,33.427354
6347,TBS,10,41.651268,33.949617
6348,TBS,11,41.675935,34.472300
6349,TBS,12,41.698233,34.995364
6350,TBS,13,41.718158,35.518771
6351,TBS,14,41.735706,36.042484
6352,TBS,15,41.750875,36.566464
6353,TBS,16,41.763662,37.090672
6354,TBS,17,41.774066,37.615069
6355,TBS,18,41.782084,38.139617
6356,TBS,19,41.787716,38.664277
6357,TBS,20,41.790960,39.189009
6358,TBS,21,41.791817,39.713775
6359,TBS,22,41.790285,40.238535
6360,TBS,23,41.786366,40.763251
6361,TBS,24,41.780059,41.287883
6362,TBS,25,41.771366,41.812393
6363,TBS,26,41.760288,42.336740
6364,TBS,27,41.746827,42.860888
6365,TBS,28,41.730986,43.384796
6366,TBS,29,41.712765,43.908426
6367,TBS,30,41.692169,44.431740
6368,TBS,31,41.669201,44.954700
6369,TBZ,0,41.275278,28.751944
6370,TBZ,1,41.216254,29.338197
6371,TBZ,2,41.154262,29.923367
6372,TBZ,3,41.089315,30.507404
6373,TBZ,4,41.021424,31.090262
6374,TBZ,5,40.950604,31.671894
6375,TBZ,6,40.876867,32.252254
6376,TBZ,7,40.800228,32.831297
6377,TBZ,8,40.720701,33.408979
6378,TBZ,9,40.638301,33.985257
6379,TBZ,10,40.553044,34.560091
6380,TBZ,11,40.464946,35.133437
6381,TBZ,12,40.374021,35.705258
6382,TBZ,13,40.280289,36.275514
6383,TBZ,14,40.183764,36.844168
6384,TBZ,15,40.084466,37.411182
6385,TBZ,16,39.982411,37.976522
6386,TBZ,17,39.877618,38.540153
6387,TBZ,18,39.770106,39.102042
6388,TBZ,19,39.659892,39.662156
6389,TBZ,20,39.546997,40.220466
6390,TBZ,21,39.431440,40.776940
6391,TBZ,22,39.313240,41.331550
6392,TBZ,23,39.192417,41.884270
6393,TBZ,24,39.068992,42.435071
6394,TBZ,25,38.942985,42.983929
6395,TBZ,26,38.814417,43.530820
6396,TBZ,27,38.683309,44.075721
6397,TBZ,28,38.549681,44.618609
6398,TBZ,29,38.413556,45.159465
6399,TBZ,30,38.274955,45.698268
6400,TBZ,31,38.133900,46.235001
6401,TGD,0,41.275278,28.751944
6402,TGD,1,41.322335,28.451015
6403,TGD,2,41.368608,28.149654
6404,TGD,3,41.414093,27.847868
6405,TGD,4,41.458789,27.545662
6406,TGD,5,41.502692,27.243044
6407,TGD,6,41.545801,26.940019
6408,TGD,7,41.588114,26.636593
6409,TGD,8,41.629628,26.332773
6410,TGD,9,41.670341,26.028565
6411,TGD,10,41.710251,25.723975
6412,TGD,11,41.749355,25.419012
6413,TGD,12,41.787652,25.113680
6414,TGD,13,41.825140,24.807987
6415,TGD,14,41.861816,24.501940
6416,TGD,15,41.897679,24.195545
6417,TGD,16,41.932727,23.888810
6418,TGD,17,41.966957,23.581742
6419,TGD,18,42.000368,23.274348
6420,TGD,19,42.032959,22.966634
6421,TGD,20,42.064726,22.658609
6422,TGD,21,42.095669,22.350279
6423,TGD,22,42.125786,22.041653
6424,TGD,23,42.155075,21.732737
6425,TGD,24,42.183535,21.423538
6426,TGD,25,42.211164,21.114066
6427,TGD,26,42.237960,20.804327
6428,TGD,27,42.263922,20.494328
6429,TGD,28,42.289049,20.184078
6430,TGD,29,42.313339,19.873585
6431,TGD,30,42.336790,19.562856
6432,TGD,31,42.359402,19.251900
6433,TIA,0,41.275278,28.751944
6434,TIA,1,41.290784,28.461690
6435,TIA,2,41.305560,28.171301
6436,TIA,3,41.319606,27.880784
6437,TIA,4,41.332922,27.590144
6438,TIA,5,41.345506,27.299389
6439,TIA,6,41.357358,27.008525
6440,TIA,7,41.368478,26.717559
6441,TIA,8,41.378864,26.426496
6442,TIA,9,41.388517,26.135343
6443,TIA,10,41.397435,25.844107
6444,TIA,11,41.405619,25.552795
6445,TIA,12,41.413069,25.261412
6446,TIA,13,41.419782,24.969966
6447,TIA,14,41.425761,24.678463
6448,TIA,15,41.431003,24.386910
6449,TIA,16,41.435509,24.095313
6450,TIA,17,41.439279,23.803678
6451,TIA,18,41.442312,23.512014
6452,TIA,19,41.444609,23.220325
6453,TIA,20,41.446169,22.928618
6454,TIA,21,41.446991,22.636902
6455,TIA,22,41.447077,22.345180
6456,TIA,23,41.446426,22.053462
6457,TIA,24,41.445038,21.761753
6458,TIA,25,41.442914,21.470059
6459,TIA,26,41.440052,21.178388
6460,TIA,27,41.436454,20.886746
6461,TIA,28,41.432119,20.595140
6462,TIA,29,41.427049,20.303575
6463,TIA,30,41.421242,20.012060
6464,TIA,31,41.414700,19.720600
6465,TIF,0,41.275278,28.751944
6466,TIF,1,40.657135,29.226963
6467,TIF,2,40.037081,29.693247
6468,TIF,3,39.415193,30.151114
6469,TIF,4,38.791541,30.600874
6470,TIF,5,38.166195,31.042821
6471,TIF,6,37.539221,31.477241
6472,TIF,7,36.910682,31.904407
6473,TIF,8,36.280639,32.324582
6474,TIF,9,35.649149,32.738020
6475,TIF,10,35.016269,33.144966
6476,TIF,11,34.382052,33.545655
6477,TIF,12,33.746548,33.940314
6478,TIF,13,33.109807,34.329160
6479,TIF,14,32.471876,34.712406
6480,TIF,15,31.832800,35.090254
6481,TIF,16,31.192623,35.462900
6482,TIF,17,30.551387,35.830534
6483,TIF,18,29.909131,36.193339
6484,TIF,19,29.265896,36.551492
6485,TIF,20,28.621717,36.905163
6486,TIF,21,27.976632,37.254517
6487,TIF,22,27.330675,37.599714
6488,TIF,23,26.683879,37.940910
6489,TIF,24,26.036277,38.278253
6490,TIF,25,25.387901,38.611888
6491,TIF,26,24.738780,38.941958
6492,TIF,27,24.088944,39.268597
6493,TIF,28,23.438421,39.591938
6494,TIF,29,22.787238,39.912110
6495,TIF,30,22.135423,40.229237
6496,TIF,31,21.483001,40.543442
6497,TIP,0,41.275278,28.751944
6498,TIP,1,41.032145,28.191016
6499,TIP,2,40.786312,27.634239
6500,TIP,3,40.537824,27.081591
6501,TIP,4,40.286721,26.533048
6502,TIP,5,40.033048,25.988587
6503,TIP,6,39.776845,25.448181
6504,TIP,7,39.518155,24.911802
6505,TIP,8,39.257018,24.379423
6506,TIP,9,38.993476,23.851013
6507,TIP,10,38.727568,23.326541
6508,TIP,11,38.459334,22.805976
6509,TIP,12,38.188814,22.289285
6510,TIP,13,37.916046,21.776432
6511,TIP,14,37.641070,21.267385
6512,TIP,15,37.363923,20.762107
6513,TIP,16,37.084642,20.260561
6514,TIP,17,36.803265,19.762712
6515,TIP,18,36.519828,19.268521
6516,TIP,19,36.234367,18.777950
6517,TIP,20,35.946919,18.290961
6518,TIP,21,35.657517,17.807514
6519,TIP,22,35.366198,17.327570
6520,TIP,23,35.072994,16.851089
6521,TIP,24,34.777941,16.378030
6522,TIP,25,34.481070,15.908353
6523,TIP,26,34.182416,15.442016
6524,TIP,27,33.882010,14.978979
6525,TIP,28,33.579884,14.519201
6526,TIP,29,33.276071,14.062640
6527,TIP,30,32.970600,13.609253
6528,TIP,31,32.663502,13.159000
6529,TLL,0,41.275278,28.751944
6530,TLL,1,41.861997,28.664150
6531,TLL,2,42.448647,28.574730
6532,TLL,3,43.035227,28.483620
6533,TLL,4,43.621733,28.390751
6534,TLL,5,44.208163,28.296052
6535,TLL,6,44.794512,28.199449
6536,TLL,7,45.380779,28.100862
6537,TLL,8,45.966959,28.000210
6538,TLL,9,46.553049,27.897405
6539,TLL,10,47.139044,27.792355
6540,TLL,11,47.724942,27.684964
6541,TLL,12,48.310737,27.575129
6542,TLL,13,48.896425,27.462744
6543,TLL,14,49.482001,27.347694
6544,TLL,15,50.067460,27.229860
6545,TLL,16,50.652797,27.109113
6546,TLL,17,51.238006,26.985320
6547,TLL,18,51.823082,26.858337
6548,TLL,19,52.408017,26.728012
6549,TLL,20,52.992804,26.594185
6550,TLL,21,53.577438,26.456684
6551,TLL,22,54.161909,26.315327
6552,TLL,23,54.746210,26.169920
6553,TLL,24,55.330332,26.020257
6554,TLL,25,55.914266,25.866116
6555,TLL,26,56.498001,25.707262
6556,TLL,27,57.081527,25.543443
6557,TLL,28,57.664833,25.374387
6558,TLL,29,58.247906,25.199806
6559,TLL,30,58.830733,25.019388
6560,TLL,31,59.413300,24.832800
6561,TLS,0,41.275278,28.751944
6562,TLS,1,41.450765,27.913515
6563,TLS,2,41.620131,27.070618
6564,TLS,3,41.783309,26.223363
6565,TLS,4,41.940230,25.371868
6566,TLS,5,42.090830,24.516257
6567,TLS,6,42.235044,23.656660
6568,TLS,7,42.372811,22.793214
6569,TLS,8,42.504071,21.926061
6570,TLS,9,42.628767,21.055351
6571,TLS,10,42.746844,20.181239
6572,TLS,11,42.858249,19.303885
6573,TLS,12,42.962932,18.423455
6574,TLS,13,43.060844,17.540122
6575,TLS,14,43.151942,16.654061
6576,TLS,15,43.236183,15.765454
6577,TLS,16,43.313527,14.874488
6578,TLS,17,43.383939,13.981354
6579,TLS,18,43.447386,13.086245
6580,TLS,19,43.503836,12.189360
6581,TLS,20,43.553264,11.290901
6582,TLS,21,43.595645,10.391072
6583,TLS,22,43.630960,9.490081
6584,TLS,23,43.659191,8.588136
6585,TLS,24,43.680324,7.685450
6586,TLS,25,43.694350,6.782235
6587,TLS,26,43.701261,5.878704
6588,TLS,27,43.701054,4.975072
6589,TLS,28,43.693729,4.071554
6590,TLS,29,43.679290,3.168364
6591,TLS,30,43.657744,2.265715
6592,TLS,31,43.629101,1.363820
6593,TLV,0,41.275278,28.751944
6594,TLV,1,40.981815,28.975043
6595,TLV,2,40.687925,29.196163
6596,TLV,3,40.393617,29.415340
6597,TLV,4,40.098900,29.632609
6598,TLV,5,39.803779,29.848002
6599,TLV,6,39.508264,30.061553
6600,TLV,7,39.212362,30.273294
6601,TLV,8,38.916079,30.483257
6602,TLV,9,38.619423,30.691473
6603,TLV,10,38.322402,30.897972
6604,TLV,11,38.025021,31.102785
6605,TLV,12,37.727288,31.305942
6606,TLV,13,37.429209,31.507470
6607,TLV,14,37.130791,31.707399
6608,TLV,15,36.832040,31.905756
6609,TLV,16,36.532962,32.102570
6610,TLV,17,36.233563,32.297866
6611,TLV,18,35.933848,32.491671
6612,TLV,19,35.633825,32.684012
6613,TLV,20,35.333499,32.874913
6614,TLV,21,35.032874,33.064401
6615,TLV,22,34.731957,33.252498
6616,TLV,23,34.430753,33.439230
6617,TLV,24,34.129267,33.624621
6618,TLV,25,33.827505,33.808693
6619,TLV,26,33.525471,33.991470
6620,TLV,27,33.223170,34.172974
6621,TLV,28,32.920608,34.353228
6622,TLV,29,32.617789,34.532252
6623,TLV,30,32.314717,34.710069
6624,TLV,31,32.011398,34.886700
6625,TRN,0,41.275278,28.751944
6626,TRN,1,41.460047,28.118262
6627,TRN,2,41.641318,27.480993
6628,TRN,3,41.819051,26.840164
6629,TRN,4,41.993201,26.195804
6630,TRN,5,42.163729,25.547945
6631,TRN,6,42.330593,24.896622
6632,TRN,7,42.493751,24.241873
6633,TRN,8,42.653163,23.583738
6634,TRN,9,42.808788,22.922261
6635,TRN,10,42.960588,22.257489
6636,TRN,11,43.108521,21.589470
6637,TRN,12,43.252551,20.918257
6638,TRN,13,43.392637,20.243905
6639,TRN,14,43.528743,19.566474
6640,TRN,15,43.660832,18.886023
6641,TRN,16,43.788867,18.202618
6642,TRN,17,43.912813,17.516326
6643,TRN,18,44.032634,16.827217
6644,TRN,19,44.148298,16.135365
6645,TRN,20,44.259769,15.440845
6646,TRN,21,44.367017,14.743737
6647,TRN,22,44.470010,14.044122
6648,TRN,23,44.568718,13.342085
6649,TRN,24,44.663110,12.637714
6650,TRN,25,44.753159,11.931099
6651,TRN,26,44.838838,11.222331
6652,TRN,27,44.920120,10.511507
6653,TRN,28,44.996981,9.798724
6654,TRN,29,45.069396,9.084082
6655,TRN,30,45.137344,8.367682
6656,TRN,31,45.200802,7.649630
6657,TSE,0,41.275278,28.751944
6658,TSE,1,41.811809,29.862311
6659,TSE,2,42.337469,30.991244
6660,TSE,3,42.851869,32.139004
6661,TSE,4,43.354614,33.305822
6662,TSE,5,43.845301,34.491898
6663,TSE,6,44.323520,35.697396
6664,TSE,7,44.788854,36.922439
6665,TSE,8,45.240882,38.167106
6666,TSE,9,45.679176,39.431431
6667,TSE,10,46.103306,40.715393
6668,TSE,11,46.512840,42.018918
6669,TSE,12,46.907345,43.341870
6670,TSE,13,47.286388,44.684050
6671,TSE,14,47.649536,46.045195
6672,TSE,15,47.996364,47.424968
6673,TSE,16,48.326449,48.822961
6674,TSE,17,48.639376,50.238689
6675,TSE,18,48.934741,51.671592
6676,TSE,19,49.212150,53.121029
6677,TSE,20,49.471223,54.586279
6678,TSE,21,49.711596,56.066544
6679,TSE,22,49.932923,57.560945
6680,TSE,23,50.134877,59.068529
6681,TSE,24,50.317154,60.588267
6682,TSE,25,50.479475,62.119060
6683,TSE,26,50.621587,63.659743
6684,TSE,27,50.743265,65.209092
6685,TSE,28,50.844313,66.765827
6686,TSE,29,50.924567,68.328622
